全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.33
0.67
1.13
1.62
1.03
0.99
0.75
0.60
0.07
0.00
0.00
0.00
0.00
0.00
0.00
0.00
