全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.29
1.01
1.20
2.47
1.98
1.19
1.31
0.85
0.80
0.08
0.25
0.00
0.00
0.00
0.00
0.00
0.00
0.00
