全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.30
0.68
1.82
2.51
3.00
3.00
3.00
2.99
2.29
1.60
0.75
0.25
0.00
0.00
0.00
0.00
0.00
0.00
