全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.12
0.60
1.03
1.71
2.52
3.09
3.17
2.96
2.67
2.90
1.93
0.90
0.33
0.00
0.00
0.00
0.00
0.00
0.00
