全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.06
0.60
1.20
1.77
2.27
2.40
2.40
1.90
1.48
0.83
0.06
0.00
0.00
0.00
0.00
0.00
0.00
0.00
