全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.52
1.30
2.07
2.70
2.52
2.00
2.64
2.90
2.41
1.73
0.95
0.29
0.00
0.00
0.00
0.00
0.00
0.00
