全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.08
0.22
0.60
0.60
0.60
0.51
0.31
0.00
0.04
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
