全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.43
1.09
1.91
2.69
3.00
3.58
3.57
3.00
2.56
1.83
1.06
0.29
0.00
0.00
0.00
0.00
0.00
0.00
