全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.49
0.70
1.64
2.39
2.80
3.42
3.56
1.87
1.46
1.54
0.81
0.34
0.00
0.00
0.00
0.00
0.00
0.00
