全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.64
1.15
0.92
1.70
1.32
0.91
1.29
0.80
0.84
0.91
0.78
0.03
0.00
0.00
0.00
0.00
0.00
0.00
