全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.08
0.70
1.17
1.86
2.07
1.55
1.63
0.85
0.78
0.63
0.07
0.00
0.00
0.00
0.00
0.00
0.00
0.00
