全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.45
1.21
1.56
2.32
2.75
2.07
3.25
2.65
2.52
2.00
1.07
0.56
0.11
0.00
0.00
0.00
0.00
0.00
