全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.11
0.66
0.77
1.33
1.93
1.92
1.78
1.08
0.74
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
