全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.05
0.60
0.45
0.67
1.45
1.30
1.09
0.73
0.40
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
