全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.45
1.33
1.83
2.02
2.17
2.10
2.27
1.93
1.05
0.48
0.00
0.00
0.00
0.00
0.00
0.00
0.00
