全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.33
0.65
1.63
1.29
2.61
2.61
3.14
3.00
2.59
1.92
1.01
0.18
0.00
0.00
0.00
0.00
0.00
0.00
