全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.03
0.10
0.42
1.81
2.08
2.46
1.64
0.50
0.60
0.18
0.00
0.00
0.00
0.00
0.00
0.00
0.00
