全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.55
0.60
1.63
2.68
2.84
1.63
1.77
2.57
2.31
1.49
0.68
0.47
0.00
0.00
0.00
0.00
0.00
0.00
