全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.19
0.58
0.60
0.77
0.85
0.68
0.60
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
