全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.07
0.64
1.55
2.38
2.94
3.00
3.00
2.61
2.09
1.39
0.58
0.00
0.00
0.00
0.00
0.00
0.00
0.00
