全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.08
0.74
1.42
1.96
2.40
2.40
2.40
2.12
1.58
0.91
0.06
0.00
0.00
0.00
0.00
0.00
0.00
0.00
