全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.01
0.37
0.60
0.60
0.60
0.60
0.34
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
