全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.43
0.60
0.60
1.02
1.22
1.22
1.75
2.34
1.49
0.28
0.00
0.00
0.00
0.00
0.00
0.00
0.00
