全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.03
0.71
1.39
2.39
2.53
2.85
2.29
1.88
1.82
1.78
0.96
0.14
0.00
0.00
0.00
0.00
0.00
0.00
