全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.08
0.62
1.11
1.69
2.09
2.12
2.04
1.96
1.45
0.64
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
