全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.43
0.60
0.60
0.65
0.60
0.60
0.60
0.60
0.15
0.00
0.00
0.00
0.00
0.00
0.00
0.00
