全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.46
0.61
1.30
2.32
2.90
3.16
2.14
0.29
0.01
0.01
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
