全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.39
0.60
0.76
1.16
1.34
2.35
2.35
1.53
0.83
0.36
0.00
0.00
0.00
0.00
0.00
0.00
0.00
