全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.37
0.91
1.63
1.64
2.21
2.94
2.58
2.71
2.42
1.55
1.00
0.42
0.00
0.00
0.00
0.00
0.00
0.00
