全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.36
1.31
1.89
2.39
2.40
1.88
1.53
0.91
0.27
0.00
0.00
0.00
0.00
0.00
0.00
0.00
