全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.35
0.99
1.69
2.24
2.40
2.40
2.34
1.80
1.13
0.37
0.00
0.00
0.00
0.00
0.00
0.00
0.00
