全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.09
0.56
0.60
0.90
1.24
1.59
1.95
1.54
0.93
0.14
0.00
0.00
0.00
0.00
0.00
0.00
0.00
