全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.18
0.60
0.67
1.11
2.79
1.78
2.66
2.53
2.31
2.01
0.39
0.00
0.00
0.00
0.00
0.00
0.00
0.00
