全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.30
0.55
0.94
1.69
1.41
0.83
0.68
0.58
0.13
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
