全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.59
1.18
1.95
2.69
2.81
2.19
1.68
1.40
1.18
0.39
0.00
0.00
0.00
0.00
0.00
0.00
0.00
