全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.41
1.20
1.48
1.51
1.93
1.90
2.73
2.58
2.43
2.10
1.26
0.51
0.00
0.00
0.00
0.00
0.00
0.00
