全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.02
0.63
1.36
2.14
2.57
3.14
3.57
3.53
2.85
2.64
2.16
1.18
0.60
0.00
0.00
0.00
0.00
0.00
0.00
