全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.26
0.87
1.49
1.98
2.03
1.91
1.80
1.45
0.86
0.23
0.00
0.00
0.00
0.00
0.00
0.00
0.00
