全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.52
0.58
0.61
1.14
0.72
0.83
0.60
0.19
0.01
0.00
0.00
0.00
0.00
0.00
0.00
0.00
