全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.04
0.69
1.43
1.91
2.43
3.10
3.57
3.41
2.05
1.07
0.61
0.57
0.57
0.12
0.00
0.00
0.00
0.00
0.00
