全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.10
0.60
0.71
0.68
0.60
0.60
0.60
0.59
0.16
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
