全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.52
0.70
1.29
2.61
2.93
3.36
2.59
3.27
2.59
0.92
0.60
0.22
0.00
0.00
0.00
0.00
0.00
0.00
