全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.08
0.63
0.54
0.35
0.50
0.58
0.60
0.36
0.14
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
