全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.63
1.19
1.81
2.40
3.07
3.35
3.35
3.05
2.53
2.26
1.14
0.43
0.03
0.00
0.00
0.00
0.00
0.00
