全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.37
1.26
1.39
2.33
2.33
1.90
0.77
0.62
0.45
0.39
0.00
0.00
0.00
0.00
0.00
0.00
0.00
