全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.16
0.91
1.35
1.61
3.00
2.43
3.07
3.01
2.63
1.74
1.03
0.49
0.00
0.00
0.00
0.00
0.00
0.00
