全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.24
0.60
0.60
1.24
0.86
1.57
1.07
0.30
0.00
0.00
0.00
0.00
0.00
0.00
