全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.08
0.23
0.34
0.58
0.00
0.14
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
