全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.23
0.50
0.01
0.27
1.58
2.23
1.63
2.03
2.35
1.67
1.14
0.33
0.00
0.00
0.00
0.00
0.00
0.00
