全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.01
0.92
1.83
2.35
2.94
3.00
3.00
2.88
2.31
1.63
0.89
0.20
0.00
0.00
0.00
0.00
0.00
0.00
