全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.30
0.92
1.58
1.41
1.98
1.78
2.32
1.53
1.12
0.60
0.20
0.00
0.00
0.00
0.00
0.00
0.00
0.00
