全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.42
0.36
0.36
0.70
0.55
0.32
0.29
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
