全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.45
0.94
1.68
1.93
2.40
2.40
1.83
1.48
0.82
0.06
0.00
0.00
0.00
0.00
0.00
0.00
0.00
