全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.20
0.52
0.58
0.54
0.45
0.58
0.40
0.27
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
