全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.47
1.21
2.01
1.69
2.28
1.54
2.94
1.93
2.37
0.83
0.91
0.01
0.00
0.00
0.00
0.00
0.00
0.00
