全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.27
0.60
1.16
1.72
2.08
2.44
2.00
1.98
2.25
1.59
0.82
0.24
0.00
0.00
0.00
0.00
0.00
0.00
