全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.14
0.90
1.64
2.24
2.40
2.26
1.15
0.60
0.63
0.46
0.00
0.00
0.00
0.00
0.00
0.00
0.00
