全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.27
1.05
1.25
1.59
2.68
2.75
2.80
2.40
2.24
1.49
0.77
0.07
0.00
0.00
0.00
0.00
0.00
0.00
