全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.30
0.49
0.62
0.64
0.69
0.67
0.47
0.08
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
