全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.32
0.96
1.61
2.03
2.40
2.28
2.17
1.75
1.10
0.32
0.00
0.00
0.00
0.00
0.00
0.00
0.00
