全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.12
0.60
1.08
2.28
2.82
3.00
2.97
2.87
2.25
1.54
0.76
0.08
0.00
0.00
0.00
0.00
0.00
0.00
