全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.70
1.40
2.17
2.83
3.19
3.59
3.09
2.44
1.80
1.42
0.92
0.05
0.00
0.00
0.00
0.00
0.00
0.00
