全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.01
0.24
0.37
0.49
0.58
1.16
0.21
0.00
0.00
0.06
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
