全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.36
0.77
0.94
2.45
2.97
3.37
2.97
2.86
1.54
1.68
1.29
0.40
0.00
0.00
0.00
0.00
0.00
0.00
